statistic_yyy,district_code,site_id,village,edu_age_15up_total,edu_doctor_graduated_m,edu_doctor_graduated_f,edu_doctor_ungraduated_m,edu_doctor_ungraduated_f,edu_master_graduated_m,edu_master_graduated_f,edu_master_ungraduated_m,edu_master_ungraduated_f,edu_university_graduated_m,edu_university_graduated_f,edu_university_ungraduated_m,edu_university_ungraduated_f,edu_juniorcollege_2ys_graduated_m,edu_juniorcollege_2ys_graduated_f,edu_juniorcollege_2ys_ungraduated_m,edu_juniorcollege_2ys_ungraduated_f,edu_juniorcollege_5ys_final2y_graduated_m,edu_juniorcollege_5ys_final2y_graduated_f,edu_juniorcollege_5ys_final2y_ungraduated_m,edu_juniorcollege_5ys_final2y_ungraduated_f,edu_senior_graduated_m,edu_senior_graduated_f,edu_senior_ungraduated_m,edu_senior_ungraduated_f,edu_seniorvocational_graduated_m,edu_seniorvocational_graduated_f,edu_seniorvocational_ungraduated_m,edu_seniorvocational_ungraduated_f,edu_juniorcollege_5ys_first3y_ungraduated_m,edu_juniorcollege_5ys_first3y_ungraduated_f,edu_junior_graduated_m,edu_junior_graduated_f,edu_junior_ungraduated_m,edu_junior_ungraduated_f,edu_juniorvocational_graduated_m,edu_juniorvocational_graduated_f,edu_juniorvocational_ungraduated_m,edu_juniorvocational_ungraduated_f,edu_primary_graduated_m,edu_primary_graduated_f,edu_primary_ungraduated_m,edu_primary_ungraduated_f,edu_selftaughtl_m,edu_selftaughtl_f,edu_illiterate_m,edu_illiterate_f
107,64000250013,高雄市湖內區,忠興里,697,1,1,0,0,16,4,2,1,38,33,20,21,6,5,2,2,21,5,0,1,18,11,8,5,68,53,11,12,0,3,88,71,10,0,1,0,0,0,50,52,8,15,0,0,2,32
107,64000250014,高雄市湖內區,湖東里,2795,6,0,5,0,39,35,15,11,268,256,74,69,60,72,15,9,74,58,6,8,80,68,23,26,288,282,77,53,19,35,180,220,23,24,0,0,1,0,91,143,2,36,0,0,2,42
107,64000260001,高雄市茄萣區,福德里,1006,0,1,0,0,13,12,7,6,61,62,30,26,15,14,7,6,6,19,1,0,19,26,13,5,108,71,37,18,1,3,96,81,6,11,1,0,0,0,82,65,10,19,4,9,1,34
107,64000260002,高雄市茄萣區,萬福里,923,0,0,2,0,8,6,3,5,60,58,27,22,8,12,7,4,10,6,1,0,11,14,9,11,88,69,29,25,0,3,136,81,7,7,0,0,0,0,74,66,7,18,2,5,0,22
107,64000260003,高雄市茄萣區,白雲里,1774,2,0,2,0,34,15,4,5,142,131,43,40,26,30,11,5,19,13,0,1,40,41,13,17,146,111,55,40,2,4,218,169,17,8,0,0,0,0,109,130,11,23,8,19,4,66
107,64000260004,高雄市茄萣區,嘉賜里,3918,4,0,1,2,72,38,34,14,312,339,128,108,54,64,33,21,48,52,4,2,64,65,42,45,362,295,113,82,10,22,422,370,30,25,1,1,0,0,197,246,28,50,10,11,7,90
107,64000260005,高雄市茄萣區,嘉安里,1866,4,0,0,0,39,12,12,5,155,171,52,55,24,30,7,9,33,14,3,0,22,24,16,13,181,168,50,41,9,11,185,167,16,10,0,0,1,0,107,114,16,23,10,10,2,45
107,64000260006,高雄市茄萣區,嘉定里,1161,1,1,1,1,18,15,3,4,59,76,44,24,20,13,10,4,15,13,1,1,20,21,11,12,100,70,31,20,4,5,158,86,6,9,0,1,0,0,89,92,16,21,10,8,1,46
107,64000260007,高雄市茄萣區,保定里,3055,4,0,1,0,62,28,19,15,231,224,85,84,56,45,19,11,33,27,2,2,40,29,25,24,254,202,94,57,4,20,361,292,20,15,0,0,0,0,217,192,38,75,20,21,7,100
107,64000260008,高雄市茄萣區,光定里,959,0,0,1,1,19,6,4,1,60,50,30,24,16,18,3,3,4,11,1,1,18,9,12,10,75,74,26,18,0,6,126,91,8,5,1,0,0,1,69,69,12,14,8,4,3,47
107,64000260009,高雄市茄萣區,大定里,1143,2,0,0,0,13,11,6,4,73,63,30,24,9,11,4,3,22,10,0,0,23,15,9,10,96,69,34,22,3,3,174,109,6,7,0,0,0,1,104,81,9,21,4,9,3,46
107,64000260010,高雄市茄萣區,吉定里,1183,1,0,1,2,14,10,3,2,89,99,33,44,18,13,7,6,15,8,2,1,17,21,9,12,71,85,39,25,4,4,148,112,7,5,0,0,0,0,88,72,17,31,8,6,2,32
107,64000260011,高雄市茄萣區,嘉樂里,2154,2,1,0,0,25,17,9,10,150,165,81,81,43,35,5,8,20,22,1,1,30,44,20,23,187,182,61,35,5,12,246,172,15,13,0,0,0,0,135,139,29,46,7,14,6,57
107,64000260012,高雄市茄萣區,嘉泰里,1156,2,0,1,0,18,6,6,3,73,89,24,31,23,21,8,6,14,15,0,0,26,18,10,17,90,80,39,30,4,11,130,100,6,9,1,0,0,0,85,83,11,9,7,12,5,33
107,64000260013,高雄市茄萣區,嘉福里,1011,1,0,1,0,9,7,7,2,59,61,30,31,13,16,5,2,10,5,1,0,21,22,11,8,84,85,32,26,5,6,137,77,13,2,0,0,0,0,74,73,11,12,5,11,0,36
107,64000260014,高雄市茄萣區,和協里,1198,1,1,0,0,14,7,5,3,70,73,35,22,20,19,2,7,13,11,0,1,13,19,15,13,91,89,38,34,4,12,157,107,14,10,0,0,0,0,95,65,18,29,4,12,6,49
107,64000260015,高雄市茄萣區,崎漏里,4720,4,1,3,2,45,26,23,15,332,320,153,130,83,85,38,24,71,58,6,3,85,95,60,52,467,386,154,92,20,34,541,438,31,32,1,1,1,1,245,279,41,95,27,22,14,84
107,64000270001,高雄市永安區,永安里,1608,0,1,7,1,28,25,12,9,147,137,25,36,33,36,6,4,39,24,4,3,23,23,18,6,224,166,42,17,3,6,107,133,4,3,1,0,0,0,87,109,7,6,0,2,1,43
107,64000270002,高雄市永安區,永華里,1879,3,0,0,1,41,12,15,8,144,165,60,39,48,52,7,8,48,34,1,1,27,30,17,15,253,175,45,33,5,11,155,149,6,6,2,4,2,0,85,114,1,16,0,2,0,39
107,64000270003,高雄市永安區,新港里,2392,1,1,2,0,29,13,14,12,152,175,69,73,28,46,13,6,25,35,3,5,41,41,21,14,287,249,57,32,4,17,279,250,7,7,2,3,0,0,147,144,1,16,0,3,2,66
107,64000270004,高雄市永安區,鹽田里,382,0,0,1,0,6,3,1,4,28,31,13,10,9,7,0,1,11,6,1,0,5,5,2,2,38,33,2,4,0,1,57,40,2,0,1,0,0,0,20,28,1,1,0,1,0,7
107,64000270005,高雄市永安區,保寧里,2632,4,2,2,0,39,25,12,16,226,206,99,83,69,52,15,12,54,59,6,3,26,28,28,26,390,293,65,34,6,27,166,185,11,10,4,0,0,0,100,127,13,22,1,4,3,79
107,64000270006,高雄市永安區,維新里,3514,8,1,3,1,77,39,31,13,295,348,114,108,74,78,14,20,63,70,4,4,46,47,27,28,474,410,89,60,11,22,184,223,14,15,1,0,0,0,137,188,23,50,1,11,9,79
107,64000280001,高雄市彌陀區,光和里,1285,0,1,0,0,18,7,7,5,75,100,42,35,23,36,4,7,17,14,2,1,32,25,12,16,186,148,38,23,4,5,96,78,6,6,0,1,1,0,57,63,7,16,4,2,6,59
107,64000280002,高雄市彌陀區,彌靖里,1921,0,1,2,0,22,17,7,7,124,143,43,51,45,47,4,12,33,29,4,2,47,28,20,21,256,193,71,38,7,18,91,117,14,10,1,1,0,1,115,127,13,25,4,5,8,97
107,64000280003,高雄市彌陀區,彌仁里,553,1,0,0,0,7,4,4,1,38,40,10,11,13,15,3,2,16,3,2,1,17,3,4,4,77,46,15,10,1,1,37,35,2,5,1,0,0,0,30,36,4,6,1,3,2,42
107,64000280004,高雄市彌陀區,彌壽里,763,0,0,1,0,14,7,8,6,67,55,23,23,24,14,3,1,14,6,1,1,15,14,6,5,79,75,16,12,1,2,40,45,2,6,1,0,0,0,54,53,2,13,4,1,7,42
107,64000280005,高雄市彌陀區,彌陀里,1804,1,1,3,1,45,18,10,4,151,165,66,45,41,43,8,8,45,27,6,1,38,26,22,16,239,178,48,27,9,8,70,90,11,11,0,1,0,0,93,113,7,27,6,3,2,70
107,64000280006,高雄市彌陀區,舊港里,1657,1,0,2,0,17,17,4,2,111,113,52,36,18,27,11,7,25,16,5,2,52,35,27,10,201,158,91,24,5,11,114,98,15,2,2,1,0,0,96,84,17,21,3,4,23,97
107,64000280007,高雄市彌陀區,文安里,1797,1,0,0,0,14,12,2,6,94,107,42,48,38,31,17,8,20,21,5,4,50,35,20,13,264,188,61,38,5,13,147,88,12,3,1,0,1,0,106,85,27,35,6,9,16,104
107,64000280008,高雄市彌陀區,鹽埕里,2122,2,0,2,0,35,13,14,6,149,161,67,54,33,38,10,10,32,27,6,2,26,36,22,18,326,199,73,37,4,17,131,113,8,9,0,0,2,0,137,110,26,22,16,5,11,113
107,64000280009,高雄市彌陀區,過港里,966,1,0,0,0,10,5,5,3,43,58,33,31,13,20,3,0,13,12,0,2,17,26,7,5,128,90,41,20,2,7,72,50,8,6,1,0,2,0,62,62,11,12,4,0,10,71
107,64000280010,高雄市彌陀區,海尾里,892,0,0,2,0,5,10,5,2,39,40,24,21,11,11,4,7,13,11,1,0,15,7,6,5,117,97,44,21,4,7,86,76,7,9,0,0,0,0,61,41,3,14,7,2,9,48
107,64000280011,高雄市彌陀區,漯底里,1216,0,1,1,0,19,17,7,9,87,97,36,32,23,24,4,8,21,20,1,2,22,21,9,17,153,100,49,30,2,15,85,82,3,8,1,0,1,0,63,56,9,8,1,1,6,65
107,64000280012,高雄市彌陀區,南寮里,2150,2,0,0,0,32,10,15,6,133,130,63,52,45,48,11,12,27,30,6,2,34,30,19,15,274,246,82,40,1,15,168,126,12,12,1,0,0,2,121,115,22,37,14,4,18,118
107,64000290001,高雄市梓官區,梓信里,2214,1,0,3,0,52,26,18,20,187,189,78,36,54,57,9,4,42,36,4,1,24,24,11,20,300,229,78,40,3,9,119,128,8,8,1,0,1,1,135,123,19,41,0,3,0,72
107,64000290002,高雄市梓官區,梓義里,2131,2,0,6,0,45,31,19,14,179,177,61,59,51,67,12,6,42,34,4,0,22,31,15,16,319,193,64,37,6,16,109,127,16,10,2,0,1,0,103,126,8,30,0,1,1,69
107,64000290003,高雄市梓官區,梓和里,2330,4,3,3,2,56,40,20,14,186,228,68,53,67,52,10,9,47,42,7,1,24,33,25,18,290,214,63,43,3,19,119,119,15,5,0,0,2,0,119,190,6,34,1,2,1,73
107,64000290004,高雄市梓官區,梓平里,1514,1,0,0,0,30,21,7,5,145,150,52,43,35,40,14,10,27,24,1,0,14,11,12,11,224,198,44,27,2,8,48,60,2,5,1,0,0,0,91,83,5,15,0,2,0,46
107,64000290005,高雄市梓官區,中崙里,1199,0,0,1,0,17,13,8,7,91,112,34,29,41,30,6,9,24,10,1,0,10,14,10,17,171,136,27,25,3,6,69,55,6,6,0,1,0,0,65,80,10,16,0,0,2,37
107,64000290006,高雄市梓官區,赤崁里,1881,1,2,1,0,31,12,9,10,132,125,59,47,35,27,9,4,29,19,2,1,17,17,23,13,303,221,70,25,4,14,106,79,16,14,1,1,0,0,133,131,14,22,1,1,8,92
107,64000290007,高雄市梓官區,禮蚵里,2134,3,1,4,1,18,19,19,3,127,150,49,50,42,41,9,7,32,18,2,0,30,26,11,17,310,213,90,50,7,13,152,117,22,15,0,0,0,0,144,170,22,36,0,2,6,86
107,64000290008,高雄市梓官區,智蚵里,2972,7,2,5,1,70,25,20,11,224,247,96,69,77,59,15,7,44,34,4,5,35,34,19,26,432,352,88,60,5,23,162,118,21,24,2,2,1,0,173,204,25,37,1,5,12,89
107,64000290009,高雄市梓官區,信蚵里,2476,2,2,1,1,32,13,6,9,171,198,75,53,48,52,15,5,32,27,2,0,45,26,29,30,365,311,105,57,6,15,177,131,18,13,1,1,2,0,126,154,17,35,0,2,6,60
107,64000290010,高雄市梓官區,同安里,1025,1,0,1,0,20,11,2,5,86,59,32,26,31,27,3,3,24,17,3,0,10,13,12,10,158,106,26,27,1,7,43,42,6,3,2,0,1,0,55,64,13,22,0,0,0,53
107,64000290011,高雄市梓官區,大舍里,3751,1,0,3,1,67,37,17,13,292,265,148,101,106,93,25,27,59,39,6,2,45,41,35,23,568,447,117,58,7,20,196,182,21,19,0,0,0,0,190,257,27,68,1,2,10,115
107,64000290012,高雄市梓官區,赤東里,2319,1,0,1,0,25,13,8,12,145,176,59,49,44,51,12,12,43,32,4,1,29,22,24,18,340,262,77,48,3,12,194,127,23,17,1,1,0,0,129,145,27,31,0,4,10,87
107,64000290013,高雄市梓官區,赤西里,844,1,0,1,0,16,7,2,1,50,49,26,27,27,12,5,1,14,8,2,1,13,12,5,3,137,95,30,17,2,1,57,46,17,8,1,0,0,0,46,60,5,19,0,0,0,20
107,64000290014,高雄市梓官區,茄苳里,2414,0,1,2,0,30,20,16,4,177,183,59,64,63,53,9,8,33,26,2,3,26,34,18,25,392,280,85,53,7,14,135,92,18,16,1,0,0,0,149,142,28,32,1,4,7,102
107,64000290015,高雄市梓官區,典寶里,3026,12,2,6,1,77,33,18,21,237,280,119,78,82,74,18,11,71,45,6,5,36,43,29,35,425,341,92,45,4,14,151,151,21,14,0,0,0,0,118,178,20,43,0,1,2,67
107,64000300001,高雄市旗山區,太平里,2260,2,1,0,1,28,29,11,11,163,184,62,40,50,50,14,15,48,34,9,1,60,62,27,15,294,236,59,35,2,12,154,137,15,11,2,0,2,1,109,183,8,37,3,6,3,34
107,64000300002,高雄市旗山區,大德里,2411,5,5,2,0,52,34,21,21,229,226,70,67,76,55,22,11,52,54,8,3,69,76,24,17,276,240,49,32,2,9,93,161,18,15,5,1,0,0,75,184,4,20,0,2,0,26
107,64000300003,高雄市旗山區,湄洲里,1688,8,1,3,0,35,24,16,8,131,146,50,21,42,24,13,6,41,21,3,2,63,63,23,7,223,159,33,25,2,7,90,132,9,8,3,1,1,0,58,142,4,16,1,2,1,20
107,64000300004,高雄市旗山區,圓富里,1868,1,1,0,0,18,8,3,8,121,113,46,40,29,34,12,5,26,24,1,1,49,42,15,10,242,155,63,34,3,8,195,159,10,11,0,0,2,1,106,190,11,35,1,3,1,31
107,64000300005,高雄市旗山區,中正里,1521,1,3,0,0,16,8,7,3,74,80,35,38,26,23,6,5,14,15,1,1,35,27,11,10,239,127,67,24,0,9,151,118,17,13,2,0,1,3,109,154,11,19,0,4,2,12
107,64000300006,高雄市旗山區,大林里,1425,1,0,0,0,16,6,1,3,63,73,30,37,27,16,7,4,14,18,2,2,32,25,12,9,199,115,49,26,0,4,166,101,12,9,2,0,0,0,116,126,14,34,4,4,5,41
107,64000300007,高雄市旗山區,上洲里,1076,1,0,2,0,13,3,6,4,68,52,21,22,15,14,7,2,30,10,5,1,23,33,22,7,164,121,37,22,1,8,94,68,10,4,1,0,1,0,52,78,2,23,0,0,0,29
107,64000300008,高雄市旗山區,新光里,821,1,1,1,0,11,1,5,1,44,49,19,17,19,10,5,0,16,4,5,2,38,16,5,9,128,77,25,11,3,3,56,39,4,6,4,1,0,0,52,63,10,22,1,6,2,29
107,64000300009,高雄市旗山區,南勝里,2224,2,0,0,0,28,12,9,9,109,126,39,44,34,28,6,5,43,16,4,5,78,51,18,21,325,186,78,28,4,14,207,146,16,15,5,0,0,0,148,211,25,58,3,1,7,60
107,64000300010,高雄市旗山區,中寮里,181,0,0,0,0,0,0,0,1,3,6,3,4,1,2,1,2,1,1,0,0,2,3,0,0,20,13,2,3,0,2,42,14,3,0,3,0,1,0,15,6,5,9,0,0,1,12
107,64000300011,高雄市旗山區,東平里,2049,4,0,1,0,40,28,11,7,146,150,52,46,71,37,18,9,42,17,3,2,47,46,26,20,304,209,51,33,3,9,96,118,15,8,7,1,0,0,94,189,15,39,5,3,0,27
107,64000300012,高雄市旗山區,東昌里,1065,0,0,1,0,15,16,13,6,74,77,30,20,29,15,9,7,24,16,2,1,32,28,9,9,160,101,28,16,1,7,53,58,11,7,2,1,0,0,46,103,2,11,0,1,0,24
107,64000300013,高雄市旗山區,竹峰里,1635,6,0,0,2,42,30,8,10,118,119,48,52,49,32,9,4,32,23,1,0,55,40,19,22,195,140,41,35,2,14,103,103,11,9,3,0,1,1,74,112,11,25,2,7,5,20
107,64000300014,高雄市旗山區,瑞吉里,2108,5,0,4,1,29,26,9,12,129,156,54,70,39,41,15,7,32,33,4,3,76,57,23,25,271,194,62,47,5,13,136,152,15,14,3,2,0,0,104,180,8,16,2,1,3,30
107,64000300015,高雄市旗山區,永和里,3475,9,4,1,0,65,46,16,16,254,272,97,78,79,81,18,16,52,68,5,2,83,78,40,41,432,344,109,64,5,28,260,255,33,23,5,3,4,0,135,230,17,45,4,3,1,54
107,64000300016,高雄市旗山區,三協里,2295,4,2,5,2,30,32,10,17,158,151,64,52,46,41,20,10,42,27,8,3,41,46,30,17,307,213,70,37,6,8,194,138,17,18,1,0,1,0,131,175,18,30,5,0,3,65
107,64000300017,高雄市旗山區,鯤洲里,765,2,0,0,0,5,4,10,2,40,38,19,15,19,9,4,1,21,14,1,0,29,15,6,5,125,68,11,6,0,2,63,35,8,5,1,1,1,0,52,94,3,10,0,0,2,19
107,64000300018,高雄市旗山區,大山里,1327,3,0,2,1,26,8,3,9,63,79,31,25,36,28,8,6,27,12,4,5,40,22,11,10,223,112,27,19,2,8,77,78,9,4,5,0,2,0,92,123,8,35,0,2,6,36
107,64000300019,高雄市旗山區,中洲里,865,1,0,1,0,8,9,4,2,51,45,25,15,15,8,3,0,20,3,0,0,29,20,9,5,136,78,29,6,1,6,65,52,9,1,3,0,3,1,51,104,5,13,0,0,0,29
107,64000300020,高雄市旗山區,南洲里,1362,2,2,0,0,19,7,4,6,99,98,27,34,36,15,7,5,32,15,5,1,45,26,15,7,212,135,26,14,1,5,72,80,8,9,6,0,1,0,93,135,4,20,0,1,1,32
107,64000300021,高雄市旗山區,廣福里,660,2,0,0,0,7,1,3,1,45,36,17,12,16,16,2,3,20,7,0,0,15,16,6,8,113,50,28,10,0,3,42,45,5,5,0,0,0,0,36,68,1,9,0,0,2,10
107,64000310001,高雄市美濃區,福安里,2676,1,3,3,2,44,39,14,12,173,213,67,58,82,42,22,9,77,45,5,3,78,83,21,20,488,275,34,29,3,14,137,136,13,2,6,4,3,4,95,264,10,34,0,1,2,6
107,64000310002,高雄市美濃區,合和里,2500,5,0,1,1,40,23,12,12,217,170,57,57,86,44,15,12,84,39,7,4,63,85,19,21,433,270,34,31,9,9,103,148,10,9,4,2,1,0,85,204,12,34,0,1,9,18
107,64000310003,高雄市美濃區,祿興里,2670,6,2,1,1,43,24,15,11,207,187,64,64,85,47,19,9,90,64,8,3,46,69,21,16,460,290,51,38,6,11,119,167,7,14,2,9,1,3,114,224,9,20,0,0,2,21
107,64000310004,高雄市美濃區,中壇里,2125,3,0,2,0,33,19,9,4,168,135,67,48,64,41,12,6,61,28,5,1,61,48,12,11,380,224,40,15,3,11,88,135,8,8,11,2,4,6,91,197,10,38,0,0,4,12
107,64000310005,高雄市美濃區,德興里,1545,0,0,3,0,22,18,7,5,87,94,36,27,47,34,8,10,50,28,0,2,26,33,15,13,303,171,25,18,3,8,79,90,9,7,2,1,2,1,77,155,1,19,0,0,0,9
107,64000310006,高雄市美濃區,龍山里,2217,4,0,1,1,23,20,10,1,140,117,39,38,64,34,11,5,63,42,3,7,52,56,20,13,386,227,44,31,9,8,144,121,14,4,5,6,6,3,139,252,10,36,0,0,3,5
107,64000310007,高雄市美濃區,獅山里,2594,2,0,2,0,34,18,12,13,141,142,63,47,67,41,17,13,49,35,4,4,52,76,18,17,510,320,60,35,7,16,129,152,7,12,6,4,5,5,156,226,14,46,0,1,3,13
107,64000310008,高雄市美濃區,龍肚里,1496,0,0,0,0,25,8,3,3,69,73,28,18,59,19,12,5,46,19,3,2,51,40,11,7,270,161,30,16,7,6,68,86,9,7,2,3,4,2,107,185,5,21,0,0,3,3
107,64000310009,高雄市美濃區,廣德里,1407,4,0,0,0,26,11,5,3,63,67,40,31,29,18,8,3,38,12,2,2,40,49,12,4,261,144,35,22,4,6,66,91,9,5,3,0,0,2,90,162,9,17,0,0,3,11
107,64000310010,高雄市美濃區,興隆里,1214,2,0,1,0,12,9,10,5,78,52,31,23,37,16,9,9,37,9,4,2,37,28,13,6,218,122,18,13,0,6,66,71,6,1,5,1,4,0,79,130,4,25,0,0,1,14
107,64000310011,高雄市美濃區,中圳里,2149,6,1,2,0,47,29,9,12,151,162,54,48,63,42,16,7,62,50,5,6,51,68,23,20,346,244,27,22,3,15,98,134,6,6,3,0,4,2,80,162,8,13,0,1,7,34
107,64000310012,高雄市美濃區,東門里,1287,1,1,1,0,27,15,4,5,89,70,25,30,37,32,13,5,39,25,3,0,39,38,7,8,231,129,18,15,4,3,56,64,5,7,4,2,3,2,72,111,5,20,0,0,4,18
107,64000310013,高雄市美濃區,泰安里,1589,5,0,1,0,43,28,6,6,151,134,54,29,60,42,12,8,64,34,2,2,38,44,22,11,221,179,22,16,3,5,53,94,5,5,7,1,2,1,39,119,2,7,0,0,4,8
107,64000310014,高雄市美濃區,瀰濃里,2272,5,1,1,1,53,27,12,14,179,147,52,33,72,48,13,6,80,38,5,3,66,63,18,23,356,247,30,22,7,9,89,142,8,7,5,6,5,1,107,227,3,26,1,0,2,12
107,64000310015,高雄市美濃區,清水里,1847,5,1,2,0,22,13,7,5,121,103,40,55,66,42,11,4,36,37,5,4,52,48,16,11,339,180,31,15,3,16,80,110,10,9,5,4,1,2,91,191,12,23,0,2,0,17
107,64000310016,高雄市美濃區,吉洋里,1949,3,0,1,1,16,13,2,11,104,80,53,39,45,31,13,6,37,34,2,1,47,57,9,16,395,191,44,25,3,14,135,96,7,11,10,2,2,1,122,200,6,28,0,4,5,27
107,64000310017,高雄市美濃區,吉和里,1419,1,0,0,0,17,9,6,2,86,79,57,25,48,26,8,4,25,19,4,0,26,28,15,9,238,146,30,22,3,13,112,83,10,3,1,1,0,1,72,146,6,10,0,0,3,25
107,64000310018,高雄市美濃區,吉東里,1878,1,0,1,1,18,17,7,2,108,128,48,39,41,32,15,8,55,22,3,1,49,58,16,15,337,210,36,19,2,15,99,113,8,10,6,4,2,3,100,166,4,31,0,1,11,16
107,64000310019,高雄市美濃區,廣林里,1557,3,0,0,1,16,15,2,8,62,76,34,26,44,23,7,3,28,24,3,0,51,58,14,11,305,143,35,18,2,8,74,84,5,2,6,3,3,1,112,198,9,23,0,1,1,15
107,64000320001,高雄市六龜區,新威里,772,1,0,1,1,12,2,4,1,33,33,20,16,22,7,5,1,16,10,1,1,26,10,6,2,153,57,32,9,1,3,46,54,11,3,0,0,0,0,55,94,2,18,0,0,0,3
107,64000320002,高雄市六龜區,新興里,676,0,0,0,0,7,1,2,1,18,21,11,9,14,3,6,2,10,9,0,0,12,16,5,3,125,67,19,10,1,4,74,48,8,8,1,0,0,0,48,84,6,19,1,1,0,2
107,64000320003,高雄市六龜區,新寮里,712,0,1,0,0,6,4,1,1,31,35,10,9,11,8,5,5,13,6,1,1,18,17,6,3,146,73,24,10,2,4,50,50,12,8,1,0,0,0,47,70,2,16,0,1,0,4
107,64000320004,高雄市六龜區,新發里,1025,1,0,1,0,4,2,6,1,49,38,17,20,8,11,6,2,10,5,1,0,31,30,19,6,105,79,24,16,0,7,105,76,23,14,1,0,1,0,127,111,20,31,0,0,2,15
107,64000320005,高雄市六龜區,荖濃里,1440,1,0,0,0,3,6,0,1,28,37,23,29,10,18,0,7,9,2,1,0,42,25,31,29,124,98,52,34,1,3,232,112,22,22,0,0,0,2,177,183,13,38,2,3,1,19
107,64000320006,高雄市六龜區,六龜里,1022,0,0,1,0,11,3,0,1,36,42,18,16,13,15,6,3,10,12,1,1,32,24,18,18,101,63,41,21,0,3,136,83,21,10,2,0,0,0,96,108,12,27,1,0,1,15
107,64000320007,高雄市六龜區,義寶里,1084,2,0,0,0,9,8,8,5,71,64,38,28,26,22,8,3,35,13,0,1,38,34,13,10,121,78,28,16,1,7,82,95,8,18,2,1,1,0,62,97,5,10,2,1,0,13
107,64000320008,高雄市六龜區,興龍里,842,1,1,0,0,2,2,2,0,21,29,18,24,2,5,4,5,8,5,1,0,19,13,10,12,87,66,36,29,1,4,135,70,17,20,1,0,1,0,77,62,8,22,2,0,2,18
107,64000320009,高雄市六龜區,中興里,1468,1,1,0,0,13,10,3,2,73,79,42,31,26,22,6,9,17,16,3,0,54,43,14,17,186,97,43,28,1,3,171,112,17,19,3,1,0,1,96,113,18,40,1,2,1,33
107,64000320010,高雄市六龜區,寶來里,940,0,0,1,0,4,3,5,3,30,45,15,11,13,17,5,6,8,23,2,5,22,23,23,13,100,76,31,13,1,2,106,82,12,10,0,0,0,0,86,92,9,22,3,3,1,14
107,64000320011,高雄市六龜區,文武里,1515,1,2,1,0,6,4,4,3,63,65,34,27,25,18,4,2,19,5,3,2,51,41,29,18,178,98,54,30,0,6,181,116,36,17,0,0,0,0,139,153,15,31,2,5,5,22
107,64000320012,高雄市六龜區,大津里,321,0,0,0,0,3,0,0,0,12,15,11,6,7,4,1,0,5,1,0,0,8,7,2,1,47,25,5,2,0,1,44,28,2,1,1,0,0,0,28,26,2,14,0,0,0,12
107,64000330001,高雄市甲仙區,東安里,485,2,0,0,0,2,5,0,2,32,19,15,11,4,8,1,1,8,2,2,2,22,10,1,1,49,52,15,4,3,1,52,31,5,3,2,1,0,0,35,51,6,15,0,2,1,7
107,64000330002,高雄市甲仙區,西安里,894,1,1,1,0,13,5,1,2,61,49,26,18,20,26,6,4,14,15,1,1,24,20,7,2,113,74,26,18,1,7,56,64,7,5,1,1,1,0,54,106,3,15,0,5,3,16
107,64000330003,高雄市甲仙區,和安里,678,3,0,0,0,9,6,2,1,22,41,23,7,6,10,4,1,6,7,1,1,22,15,9,9,73,45,27,11,2,3,70,54,13,7,0,1,0,0,53,82,11,10,0,3,1,7
107,64000330004,高雄市甲仙區,大田里,1633,0,0,0,0,5,1,3,7,66,83,35,35,18,22,7,9,17,13,0,5,38,35,16,17,161,135,82,39,4,6,226,128,34,19,2,0,1,1,135,161,9,21,3,7,5,22
107,64000330005,高雄市甲仙區,寶隆里,679,0,0,0,0,4,1,2,0,23,20,8,9,3,5,1,1,4,7,0,0,15,7,8,1,80,62,24,11,0,3,117,50,14,6,1,0,0,0,65,93,10,11,2,5,1,5
107,64000330006,高雄市甲仙區,關山里,623,1,1,0,0,3,3,1,2,14,16,12,13,5,10,1,2,7,2,0,0,13,4,2,3,72,40,22,15,0,2,100,49,5,6,1,0,2,0,74,92,7,10,0,5,0,6
107,64000330007,高雄市甲仙區,小林里,550,0,0,0,0,2,2,1,1,11,19,5,15,4,13,2,4,5,5,1,0,17,9,7,5,54,45,21,12,1,1,91,51,10,7,0,0,0,0,64,49,2,6,0,4,1,3
107,64000340001,高雄市杉林區,杉林里,656,0,0,1,0,5,1,0,0,13,20,9,13,10,8,1,1,6,3,2,0,15,10,5,1,77,44,27,16,2,3,137,74,5,5,3,0,0,0,37,66,6,9,2,8,0,11
107,64000340002,高雄市杉林區,木梓里,720,0,0,1,0,1,1,1,0,11,12,9,9,6,2,3,5,4,0,1,2,23,11,3,3,60,45,22,14,3,2,167,76,5,5,1,1,0,0,81,78,10,20,2,5,2,13
107,64000340003,高雄市杉林區,集來里,1313,1,0,0,0,8,3,1,5,22,31,14,22,6,6,3,4,16,9,2,0,29,19,9,11,142,88,48,32,1,1,289,139,18,7,2,0,1,0,127,108,16,32,3,7,2,29
107,64000340004,高雄市杉林區,新庄里,1554,0,0,1,0,10,4,8,4,66,41,20,21,27,16,7,6,21,16,2,0,37,37,12,13,174,116,53,36,3,7,258,142,8,7,3,3,3,0,109,167,13,35,0,5,3,40
107,64000340005,高雄市杉林區,上平里,1649,2,0,2,0,13,4,4,5,90,79,34,29,30,19,10,9,34,22,2,2,61,31,19,12,226,147,64,26,1,7,193,144,9,12,2,0,1,0,100,156,5,24,0,3,2,14
