page_id,page_name,type,type_sub,page_url,politician_name,party,chamber,state,district_rep,main_page,post_count
9157920604,Ken Calvert For Congress,figure,politician,https://www.facebook.com/CalvertforCongress/,Ken Calvert,Republican,House,California,California 42,1,26
611266749023787,Tim Sheridan for Congress - CA's 42nd District,figure,politician,https://www.facebook.com/Tim-Sheridan-for-Congress-CAs-42nd-District-611266749023787/,Tim Sheridan,Democratic,House,California,California 42,1,4
117483585008,Maxine Waters,figure,politician,https://www.facebook.com/MaxineWaters/,Maxine Waters,Democratic,House,California,California 43,1,80
235762319779450,Omar Navarro,figure,politician,https://www.facebook.com/PRESSGOP/,Omar Navarro,Republican,House,California,California 43,1,101
179387285387,Janice Hahn,figure,politician,https://www.facebook.com/Janice-Hahn-179387285387/,Janice Hahn,Democratic,House,California,California 44,0,106
256471267712118,Supervisor Janice Hahn,figure,politician,https://www.facebook.com/supjanicehahn/,Janice Hahn,Democratic,House,California,California 44,1,598
965181706946254,US Rep Nanette Diaz Barragán,figure,politician,https://www.facebook.com/CongresswomanBarragan/,Nanette Barragán,Democratic,House,California,California 44,1,1
1522622914666570,Rep Mimi Walters,figure,politician,https://www.facebook.com/RepMimiWalters/,Mimi Walters,Republican,House,California,California 45,0,NA
112864962064511,Mimi Walters,figure,politician,https://www.facebook.com/MimiWaltersCA/,Mimi Walters,Republican,House,California,California 45,1,230
371597696207754,Ron Varasteh for U.S. Congress,figure,politician,https://www.facebook.com/RonVarastehForUsCongress/,Ron Varasteh,Democratic,House,California,California 45,1,1
273904326009305,Bao Nguyen,figure,politician,https://www.facebook.com/officialbao/,Bao Nguyen,Democratic,House,California,California 46,1,385
1756921354545130,Lou Correa,figure,politician,https://www.facebook.com/VoteLouCorrea/,Lou Correa,Democratic,House,California,California 46,1,NA
1801742833410760,Rep. Lou Correa,figure,politician,https://www.facebook.com/RepLouCorrea/,Lou Correa,Democratic,House,California,California 46,0,NA
392631677490897,Representative Alan Lowenthal,figure,politician,https://www.facebook.com/RepLowenthal/,Alan Lowenthal,Democratic,House,California,California 47,1,692
326741474054379,Alan Lowenthal,figure,politician,https://www.facebook.com/lowenthalforcongress2012/,Alan Lowenthal,Democratic,House,California,California 47,0,1
522549864510526,Andy Whallon for Congress,figure,politician,https://www.facebook.com/andywhallonforcongress/,Andy Whallon,Republican,House,California,California 47,1,75
78476240421,Dana Rohrabacher,figure,politician,https://www.facebook.com/danarohrabacher/,Dana Rohrabacher,Republican,House,California,California 48,0,49
321029601363321,Congressman Dana Rohrabacher,figure,politician,https://www.facebook.com/RepRohrabacher/,Dana Rohrabacher,Republican,House,California,California 48,1,131
131352838109,Congressman Darrell E. Issa,figure,politician,https://www.facebook.com/CongressmanIssa/,Darrell Issa,Republican,House,California,California 49,0,266
19463427992,Darrell Issa,figure,politician,https://www.facebook.com/darrellissa/,Darrell Issa,Republican,House,California,California 49,1,453
526842330807039,Doug Applegate,figure,politician,https://www.facebook.com/ApplegateForCongress/,Doug Applegate,Democratic,House,California,California 49,1,636
7109195747,Congressman Mike Thompson,figure,politician,https://www.facebook.com/RepMikeThompson/,Mike Thompson,Democratic,House,California,California 5,1,416
981697915185101,Mike Thompson,figure,politician,https://www.facebook.com/mikethompsonforcongress/,Mike Thompson,Democratic,House,California,California 5,0,273
343104205819029,Duncan Hunter for Congress,figure,politician,https://www.facebook.com/DuncanHunterForCongress/,Duncan D. Hunter,Republican,House,California,California 50,0,1
79072979038,Congressman Duncan Hunter,figure,politician,https://www.facebook.com/DuncanHunter/,Duncan D. Hunter,Republican,House,California,California 50,1,1
637630646391358,Patrick Malloy,figure,politician,https://www.facebook.com/Patrick-Malloy-637630646391358/,Patrick Malloy,Democratic,House,California,California 50,1,5
1088043964571740,Patrick Malloy,figure,politician,https://www.facebook.com/patrickmalloyforcongress/,Patrick Malloy,Democratic,House,California,California 50,0,NA
176942192453747,Congressman Juan Vargas,figure,politician,https://www.facebook.com/RepJuanVargas/,Juan Vargas,Democratic,House,California,California 51,1,305
1671544763093540,Denise Gitsham,figure,politician,https://www.facebook.com/deniseforcongress/,Denise Gitsham,Republican,House,California,California 52,1,NA
449337038470352,Congressman Scott Peters,figure,politician,https://www.facebook.com/RepScottPeters/,Scott Peters,Democratic,House,California,California 52,1,630
184609361596971,Scott Peters,figure,politician,https://www.facebook.com/scottpeterssandiego/,Scott Peters,Democratic,House,California,California 52,0,1
103767526332478,Congresswoman Susan Davis,figure,politician,https://www.facebook.com/RepSusanDavis/,Susan Davis,Democratic,House,California,California 53,1,362
282703023118,Congresswoman Doris O. Matsui,figure,politician,https://www.facebook.com/doris.matsui/,Doris Matsui,Democratic,House,California,California 6,1,208
6277148057,Doris Matsui,figure,politician,https://www.facebook.com/Matsui4Congress/,Doris Matsui,Democratic,House,California,California 6,0,1
528662157146886,Congressman Ami Bera,figure,politician,https://www.facebook.com/RepAmiBera/,Ami Bera,Democratic,House,California,California 7,1,775
1656521111297900,Scott Jones,figure,politician,https://www.facebook.com/ScottJonesForCongress/,Scott Jones,Republican,House,California,California 7,1,NA
84887192485,Paul Cook,figure,politician,https://www.facebook.com/electpaulcook/,Paul Cook,Republican,House,California,California 8,1,24
6553468980,Jerry McNerney,figure,politician,https://www.facebook.com/RepJerryMcNerney/,Jerry McNerney,Democratic,House,California,California 9,1,101
215241308510238,Congressman Jerry McNerney,figure,politician,https://www.facebook.com/jerrymcnerney/,Jerry McNerney,Democratic,House,California,California 9,0,2
1046730512074360,Tony Amador for Congress,figure,politician,https://www.facebook.com/TonyAmador4Congress/,Tony Amador,Republican,House,California,California 9,1,NA
1478254085783650,Bill Ritter,figure,politician,https://www.facebook.com/BillRitterABC7/,Bill Ritter,Democratic,Governor,Colorado,Colorado,1,NA
97493741436,John W. Hickenlooper,figure,politician,https://www.facebook.com/JohnHickenlooper/,John Hickenlooper,Democratic,Governor,Colorado,Colorado,1,597
870209092996944,Arn Menconi - Activist,figure,politician,https://www.facebook.com/ArnMMenconi/,Arn Menconi,Green,Senate,Colorado,Colorado,1,652
160924893954206,Senator Cory Gardner,figure,politician,https://www.facebook.com/SenCoryGardner/,Cory Gardner,Republican,Senate,Colorado,Colorado,1,203
257019421075897,Cory Gardner,figure,politician,https://www.facebook.com/Cory.Gardner.For.Senate/,Cory Gardner,Republican,Senate,Colorado,Colorado,0,31
68129256634,Darryl Glenn,figure,politician,https://www.facebook.com/DarrylLGlenn/,Darryl Glenn,Republican,Senate,Colorado,Colorado,1,317
57495285387,Michael Bennet,figure,politician,https://www.facebook.com/BennetForColorado/,Michael Bennet,Democratic,Senate,Colorado,Colorado,0,3
97172997732,Senator Michael Bennet,figure,politician,https://www.facebook.com/senbennetco/,Michael Bennet,Democratic,Senate,Colorado,Colorado,1,133
233708710314606,Darrell Dinges for Congress,figure,politician,https://www.facebook.com/COcd1/,Darrell Dinges,Libertarian,House,Colorado,Colorado 1,1,86
9068720389,Diana DeGette,figure,politician,https://www.facebook.com/degette/,Diana DeGette,Democratic,House,Colorado,Colorado 1,0,59
110757973488,Congresswoman Diana DeGette,figure,politician,https://www.facebook.com/DianaDeGette/,Diana DeGette,Democratic,House,Colorado,Colorado 1,1,96
20134293920,Jared Polis,figure,politician,https://www.facebook.com/gojaredgo/,Jared Polis,Democratic,House,Colorado,Colorado 2,1,103
53481427529,Congressman Jared Polis,figure,politician,https://www.facebook.com/jaredpolis/,Jared Polis,Democratic,House,Colorado,Colorado 2,0,34
995742947182709,Richard Longstreth,figure,politician,https://www.facebook.com/LibertarianLongstreth/,Richard Longstreth,Libertarian,House,Colorado,Colorado 2,1,498
81879329561,Gail Schwartz for Congress,figure,politician,https://www.facebook.com/gailforcongress/,Gail Schwartz,Democratic,House,Colorado,Colorado 3,1,2
191428784201721,Congressman Scott Tipton,figure,politician,https://www.facebook.com/CongressmanScottTipton/,Scott Tipton,Republican,House,Colorado,Colorado 3,0,1
142138025817425,Scott R. Tipton,figure,politician,https://www.facebook.com/votetipton/,Scott Tipton,Republican,House,Colorado,Colorado 3,1,42
1626260100959400,Bob Seay for Colorado,figure,politician,https://www.facebook.com/BobSeayForColorado/,Bob Seay,Democratic,House,Colorado,Colorado 4,1,NA
94631574955,Donald Howbert for Congress,figure,politician,https://www.facebook.com/DonaldHowbert/,Donald Howbert,Write-In,House,Colorado,Colorado 4,1,3
1036040879754710,Congressman Ken Buck,figure,politician,https://www.facebook.com/repkenbuck/,Ken Buck,Republican,House,Colorado,Colorado 4,0,NA
74184744386,Ken Buck,figure,politician,https://www.facebook.com/buckforcolorado/,Ken Buck,Republican,House,Colorado,Colorado 4,1,62
45059452286,Congressman Doug Lamborn,figure,politician,https://www.facebook.com/CongressmanDougLamborn/,Doug Lamborn,Republican,House,Colorado,Colorado 5,1,1
1439938126272450,Doug Lamborn for Congress,figure,politician,https://www.facebook.com/lambornforcongress/,Doug Lamborn,Republican,House,Colorado,Colorado 5,0,NA
1668330560099810,Misty Plowright,figure,politician,https://www.facebook.com/Misty.D.Plowright/,Misty Plowright,Democratic,House,Colorado,Colorado 5,1,NA
366142384492,Congressman Mike Coffman,figure,politician,https://www.facebook.com/repmikecoffman/,Mike Coffman,Republican,House,Colorado,Colorado 6,1,174
732563320211321,Robert Lee Worthey,figure,politician,https://www.facebook.com/rlworthey/,Robert Lee Worthey,Green,House,Colorado,Colorado 6,1,200
86174496459,Congressman Ed Perlmutter,figure,politician,https://www.facebook.com/RepPerlmutter/,Ed Perlmutter,Democratic,House,Colorado,Colorado 7,1,1
7801901317,Ed Perlmutter,figure,politician,https://www.facebook.com/Ed4Colorado/,Ed Perlmutter,Democratic,House,Colorado,Colorado 7,0,1
18808166492,Dan Malloy,figure,politician,https://www.facebook.com/DanMalloyCT/,Dannel Malloy,Democratic,Governor,Connecticut,Connecticut,1,161
186649214694617,Office of Governor Dannel P. Malloy,figure,politician,https://www.facebook.com/GovMalloyOffice/,Dannel Malloy,Democratic,Governor,Connecticut,Connecticut,0,2
19437978960,Senator Chris Murphy,figure,politician,https://www.facebook.com/ChrisMurphyCT/,Chris Murphy,Democratic,Senate,Connecticut,Connecticut,1,251
116346001723611,Dan Carter,figure,politician,https://www.facebook.com/dancarterallblack/,Dan Carter,Republican,Senate,Connecticut,Connecticut,1,377
233344132673,Richard Blumenthal,figure,politician,https://www.facebook.com/dickblumenthal/,Richard Blumenthal,Democratic,Senate,Connecticut,Connecticut,1,305
289987304364966,Senator Richard Blumenthal,figure,politician,https://www.facebook.com/SenBlumenthal/,Richard Blumenthal,Democratic,Senate,Connecticut,Connecticut,0,1
544937335578253,Richard Lion Libertarian,figure,politician,https://www.facebook.com/richardlionlibertarian/,Richard Lion,Libertarian,Senate,Connecticut,Connecticut,1,109
6352928631,John Larson,figure,politician,https://www.facebook.com/RepJohnLarson/,John Larson,Democratic,House,Connecticut,Connecticut 1,1,159
107556969286867,John B. Larson,figure,politician,https://www.facebook.com/JohnLarsonCT/,John Larson,Democratic,House,Connecticut,Connecticut 1,0,46
456335227843997,Matthew Corey for Congress,figure,politician,https://www.facebook.com/CoreyforCT/,Matthew Corey,Republican,House,Connecticut,Connecticut 1,1,124
505297269497597,Mike DeRosa for Congress,figure,politician,https://www.facebook.com/voteMikeDeRosa/,Mike DeRosa,Green,House,Connecticut,Connecticut 1,1,12
1766192170276360,Dan Reale For Congress,figure,politician,https://www.facebook.com/Dan-Reale-For-Congress-1766192170276369/,Dan Reale,Libertarian,House,Connecticut,Connecticut 2,1,NA
6596078916,Joe Courtney,figure,politician,https://www.facebook.com/CourtneyforCongress/,Joe Courtney,Democratic,House,Connecticut,Connecticut 2,0,1
330408799230,Joe Courtney,figure,politician,https://www.facebook.com/joecourtney/,Joe Courtney,Democratic,House,Connecticut,Connecticut 2,1,1
1408767679363720,Jonathan Pelto,figure,politician,https://www.facebook.com/JonathanPeltoCT/,Jonathan Pelto,Green,House,Connecticut,Connecticut 2,1,NA
620158854789510,Angel Cadena,figure,politician,https://www.facebook.com/AngelCadenaforcongress/,Angel Cadena,Republican,House,Connecticut,Connecticut 3,1,28
6274109770,Rosa DeLauro,figure,politician,https://www.facebook.com/RosaDelauro/,Rosa DeLauro,Democratic,House,Connecticut,Connecticut 3,0,51
181302611907634,Rosa DeLauro,figure,politician,https://www.facebook.com/CongresswomanRosaDeLauro/,Rosa DeLauro,Democratic,House,Connecticut,Connecticut 3,1,320
85767418619,Jim Himes,figure,politician,https://www.facebook.com/CongressmanJimHimes/,Jim Himes,Democratic,House,Connecticut,Connecticut 4,1,2
7530258205,Jim Himes,figure,politician,https://www.facebook.com/himesforcongress/,Jim Himes,Democratic,House,Connecticut,Connecticut 4,0,1
184494478289096,State Rep. John Shaban,figure,politician,https://www.facebook.com/repshaban/,John Shaban,Republican,House,Connecticut,Connecticut 4,1,155
326592700701966,Clay Cope,figure,politician,https://www.facebook.com/Clay-Cope-326592700701966/,Clay Cope,Republican,House,Connecticut,Connecticut 5,0,137
878768915554751,Clay Cope for Connecticut,figure,politician,https://www.facebook.com/copeforcongress/,Clay Cope,Republican,House,Connecticut,Connecticut 5,1,226
292076514228382,Elizabeth Esty,figure,politician,https://www.facebook.com/RepEsty/,Elizabeth Esty,Democratic,House,Connecticut,Connecticut 5,1,2
8066779953,Jack Markell,figure,politician,https://www.facebook.com/GovernorMarkell/,Jack Markell,Democratic,Governor,Delaware,Delaware,1,165
24981118472,John Carney,figure,politician,https://www.facebook.com/JohnCarneyGov/,John Carney,Democratic,Governor,Delaware,Delaware,0,2
156024857781159,Governor Carney,figure,politician,https://www.facebook.com/JohnCarneyDE/,John Carney,Democratic,Governor,Delaware,Delaware,1,2
7209432197,Chris Coons,figure,politician,https://www.facebook.com/chriscoons/,Chris Coons,Democratic,Senate,Delaware,Delaware,1,1
254950754518205,U.S. Senator Chris Coons,figure,politician,https://www.facebook.com/senatorchriscoons/,Chris Coons,Democratic,Senate,Delaware,Delaware,0,1
124891107521733,Senator Tom Carper,figure,politician,https://www.facebook.com/tomcarper/,Tom Carper,Democratic,Senate,Delaware,Delaware,0,1
